window,freq,count,growth,GLD,BND,IGV,VDC,SOCL,IHF,IYZ,XOM
14,window,63,0.1783429487892394,0.7597672058990848,0.0,0.0,0.1787412701236351,0.06149152397728023,0.0,0.0,0.0
14,window,64,0.1783429487892394,0.7597672058990848,0.0,0.0,0.1787412701236351,0.06149152397728023,0.0,0.0,0.0
14,window,65,0.1783429487892394,0.7597672058990848,0.0,0.0,0.1787412701236351,0.06149152397728023,0.0,0.0,0.0
14,window,66,0.1783429487892394,0.7597672058990848,0.0,0.0,0.1787412701236351,0.06149152397728023,0.0,0.0,0.0
14,window,67,0.1783429487892394,0.7597672058990848,0.0,0.0,0.1787412701236351,0.06149152397728023,0.0,0.0,0.0
14,window,68,0.1783429487892394,0.7597672058990848,0.0,0.0,0.1787412701236351,0.06149152397728023,0.0,0.0,0.0
14,window,69,0.1783429487892394,0.7597672058990848,0.0,0.0,0.1787412701236351,0.06149152397728023,0.0,0.0,0.0
14,window,70,0.1783429487892394,0.7597672058990848,0.0,0.0,0.1787412701236351,0.06149152397728023,0.0,0.0,0.0
14,window,71,0.1783429487892394,0.2553769230021147,0.335635074119186,0.4089880028786993,0.0,0.0,0.0,0.0,0.0
14,window,72,0.1783429487892394,0.2553769230021147,0.335635074119186,0.4089880028786993,0.0,0.0,0.0,0.0,0.0
14,window,73,0.1783429487892394,0.2553769230021147,0.335635074119186,0.4089880028786993,0.0,0.0,0.0,0.0,0.0
14,window,74,0.1783429487892394,0.2553769230021147,0.335635074119186,0.4089880028786993,0.0,0.0,0.0,0.0,0.0
14,window,75,0.1783429487892394,0.2553769230021147,0.335635074119186,0.4089880028786993,0.0,0.0,0.0,0.0,0.0
14,window,76,0.1783429487892394,0.2553769230021147,0.335635074119186,0.4089880028786993,0.0,0.0,0.0,0.0,0.0
14,window,77,0.1783429487892394,0.2553769230021147,0.335635074119186,0.4089880028786993,0.0,0.0,0.0,0.0,0.0
14,window,78,0.1783429487892394,0.2553769230021147,0.335635074119186,0.4089880028786993,0.0,0.0,0.0,0.0,0.0
14,window,79,0.1783429487892394,0.2553769230021147,0.335635074119186,0.4089880028786993,0.0,0.0,0.0,0.0,0.0
14,window,80,0.1783429487892394,0.2553769230021147,0.335635074119186,0.4089880028786993,0.0,0.0,0.0,0.0,0.0
14,window,81,0.1783429487892394,0.2553769230021147,0.335635074119186,0.4089880028786993,0.0,0.0,0.0,0.0,0.0
14,window,82,0.1783429487892394,0.2553769230021147,0.335635074119186,0.4089880028786993,0.0,0.0,0.0,0.0,0.0
14,window,83,0.1783429487892394,0.2553769230021147,0.335635074119186,0.4089880028786993,0.0,0.0,0.0,0.0,0.0
14,window,84,0.1783429487892394,0.2553769230021147,0.335635074119186,0.4089880028786993,0.0,0.0,0.0,0.0,0.0
14,window,85,0.1783429487892394,0.5885846798076838,0.1895183367912919,0.0,0.0,0.0,0.1177589115406759,0.0,0.1041380718603483
14,window,86,0.1783429487892394,0.5885846798076838,0.1895183367912919,0.0,0.0,0.0,0.1177589115406759,0.0,0.1041380718603483
14,window,87,0.1783429487892394,0.5885846798076838,0.1895183367912919,0.0,0.0,0.0,0.1177589115406759,0.0,0.1041380718603483
14,window,88,0.1783429487892394,0.5885846798076838,0.1895183367912919,0.0,0.0,0.0,0.1177589115406759,0.0,0.1041380718603483
14,window,89,0.1783429487892394,0.5885846798076838,0.1895183367912919,0.0,0.0,0.0,0.1177589115406759,0.0,0.1041380718603483
14,window,90,0.1783429487892394,0.5885846798076838,0.1895183367912919,0.0,0.0,0.0,0.1177589115406759,0.0,0.1041380718603483
14,window,91,0.1783429487892394,0.5885846798076838,0.1895183367912919,0.0,0.0,0.0,0.1177589115406759,0.0,0.1041380718603483
14,window,92,0.1783429487892394,0.5885846798076838,0.1895183367912919,0.0,0.0,0.0,0.1177589115406759,0.0,0.1041380718603483
14,window,93,0.1783429487892394,0.5885846798076838,0.1895183367912919,0.0,0.0,0.0,0.1177589115406759,0.0,0.1041380718603483
14,window,94,0.1783429487892394,0.5885846798076838,0.1895183367912919,0.0,0.0,0.0,0.1177589115406759,0.0,0.1041380718603483
14,window,95,0.1783429487892394,0.5885846798076838,0.1895183367912919,0.0,0.0,0.0,0.1177589115406759,0.0,0.1041380718603483
14,window,96,0.1783429487892394,0.5885846798076838,0.1895183367912919,0.0,0.0,0.0,0.1177589115406759,0.0,0.1041380718603483
