window,freq,count,growth,GLD,BND,IGV,VDC,SOCL,IHF,IYZ,XOM,BUYING_POWER
14,window,187,0.13248644700886847,0.5843079757400446,0.0275631791864198,0.0400351394892642,0.0,0.0,0.04824444900673384,0.04984925657753753,0.0,0.25
14,window,188,0.13248644700886847,0.5843079757400446,0.0275631791864198,0.0400351394892642,0.0,0.0,0.04824444900673384,0.04984925657753753,0.0,0.25
14,window,189,0.13248644700886847,0.5843079757400446,0.0275631791864198,0.0400351394892642,0.0,0.0,0.04824444900673384,0.04984925657753753,0.0,0.25
14,window,190,0.13248644700886847,0.5843079757400446,0.0275631791864198,0.0400351394892642,0.0,0.0,0.04824444900673384,0.04984925657753753,0.0,0.25
14,window,191,0.13248644700886847,0.5843079757400446,0.0275631791864198,0.0400351394892642,0.0,0.0,0.04824444900673384,0.04984925657753753,0.0,0.25
14,window,192,0.13248644700886847,0.5843079757400446,0.0275631791864198,0.0400351394892642,0.0,0.0,0.04824444900673384,0.04984925657753753,0.0,0.25
14,window,193,0.13248644700886847,0.5843079757400446,0.0275631791864198,0.0400351394892642,0.0,0.0,0.04824444900673384,0.04984925657753753,0.0,0.25
14,window,194,0.13248644700886847,0.5843079757400446,0.0275631791864198,0.0400351394892642,0.0,0.0,0.04824444900673384,0.04984925657753753,0.0,0.25
14,window,195,0.13248644700886847,0.5843079757400446,0.0275631791864198,0.0400351394892642,0.0,0.0,0.04824444900673384,0.04984925657753753,0.0,0.25
14,window,196,0.13248644700886847,0.5843079757400446,0.0275631791864198,0.0400351394892642,0.0,0.0,0.04824444900673384,0.04984925657753753,0.0,0.25
14,window,197,0.13248644700886847,0.4609951005581677,0.06402572372306371,0.1089021474048326,0.0,0.0,0.0,0.0,0.1160770283139362,0.25
14,window,198,0.13248644700886847,0.4609951005581677,0.06402572372306371,0.1089021474048326,0.0,0.0,0.0,0.0,0.1160770283139362,0.25
14,window,199,0.13248644700886847,0.4609951005581677,0.06402572372306371,0.1089021474048326,0.0,0.0,0.0,0.0,0.1160770283139362,0.25
14,window,200,0.13248644700886847,0.4609951005581677,0.06402572372306371,0.1089021474048326,0.0,0.0,0.0,0.0,0.1160770283139362,0.25
14,window,201,0.13248644700886847,0.4609951005581677,0.06402572372306371,0.1089021474048326,0.0,0.0,0.0,0.0,0.1160770283139362,0.25
14,window,202,0.13248644700886847,0.4609951005581677,0.06402572372306371,0.1089021474048326,0.0,0.0,0.0,0.0,0.1160770283139362,0.25
14,window,203,0.13248644700886847,0.4609951005581677,0.06402572372306371,0.1089021474048326,0.0,0.0,0.0,0.0,0.1160770283139362,0.25
14,window,204,0.13248644700886847,0.4609951005581677,0.06402572372306371,0.1089021474048326,0.0,0.0,0.0,0.0,0.1160770283139362,0.25
14,window,205,0.13248644700886847,0.4609951005581677,0.06402572372306371,0.1089021474048326,0.0,0.0,0.0,0.0,0.1160770283139362,0.25
14,window,206,0.13248644700886847,0.4609951005581677,0.06402572372306371,0.1089021474048326,0.0,0.0,0.0,0.0,0.1160770283139362,0.25
14,window,207,0.13248644700886847,0.4609951005581677,0.06402572372306371,0.1089021474048326,0.0,0.0,0.0,0.0,0.1160770283139362,0.25
14,window,208,0.13248644700886847,0.4609951005581677,0.06402572372306371,0.1089021474048326,0.0,0.0,0.0,0.0,0.1160770283139362,0.25
14,window,209,0.13248644700886847,0.4609951005581677,0.06402572372306371,0.1089021474048326,0.0,0.0,0.0,0.0,0.1160770283139362,0.25
14,window,210,0.13248644700886847,0.4609951005581677,0.06402572372306371,0.1089021474048326,0.0,0.0,0.0,0.0,0.1160770283139362,0.25
14,window,211,0.13248644700886847,0.6041711764441879,0.04559469625374134,0.0,0.0,0.0,0.0,0.0,0.1002341273020707,0.25
14,window,212,0.13248644700886847,0.6041711764441879,0.04559469625374134,0.0,0.0,0.0,0.0,0.0,0.1002341273020707,0.25
14,window,213,0.13248644700886847,0.6041711764441879,0.04559469625374134,0.0,0.0,0.0,0.0,0.0,0.1002341273020707,0.25
14,window,214,0.13248644700886847,0.6041711764441879,0.04559469625374134,0.0,0.0,0.0,0.0,0.0,0.1002341273020707,0.25
14,window,215,0.13248644700886847,0.6041711764441879,0.04559469625374134,0.0,0.0,0.0,0.0,0.0,0.1002341273020707,0.25
14,window,216,0.13248644700886847,0.6041711764441879,0.04559469625374134,0.0,0.0,0.0,0.0,0.0,0.1002341273020707,0.25
14,window,217,0.13248644700886847,0.6041711764441879,0.04559469625374134,0.0,0.0,0.0,0.0,0.0,0.1002341273020707,0.25
14,window,218,0.13248644700886847,0.6041711764441879,0.04559469625374134,0.0,0.0,0.0,0.0,0.0,0.1002341273020707,0.25
14,window,219,0.13248644700886847,0.6041711764441879,0.04559469625374134,0.0,0.0,0.0,0.0,0.0,0.1002341273020707,0.25
14,window,220,0.13248644700886847,0.6041711764441879,0.04559469625374134,0.0,0.0,0.0,0.0,0.0,0.1002341273020707,0.25
14,window,221,0.13248644700886847,0.6041711764441879,0.04559469625374134,0.0,0.0,0.0,0.0,0.0,0.1002341273020707,0.25
14,window,222,0.13248644700886847,0.6041711764441879,0.04559469625374134,0.0,0.0,0.0,0.0,0.0,0.1002341273020707,0.25
14,window,223,0.13248644700886847,0.6041711764441879,0.04559469625374134,0.0,0.0,0.0,0.0,0.0,0.1002341273020707,0.25
14,window,224,0.13248644700886847,0.6041711764441879,0.04559469625374134,0.0,0.0,0.0,0.0,0.0,0.1002341273020707,0.25
14,window,225,0.13248644700886847,0.4541449833801862,0.2515801950424931,0.0,0.0,0.04427482157732068,0.0,0.0,0.0,0.25
14,window,226,0.13248644700886847,0.4541449833801862,0.2515801950424931,0.0,0.0,0.04427482157732068,0.0,0.0,0.0,0.25
14,window,227,0.13248644700886847,0.4541449833801862,0.2515801950424931,0.0,0.0,0.04427482157732068,0.0,0.0,0.0,0.25
14,window,228,0.13248644700886847,0.4541449833801862,0.2515801950424931,0.0,0.0,0.04427482157732068,0.0,0.0,0.0,0.25
14,window,229,0.13248644700886847,0.4541449833801862,0.2515801950424931,0.0,0.0,0.04427482157732068,0.0,0.0,0.0,0.25
14,window,230,0.13248644700886847,0.4541449833801862,0.2515801950424931,0.0,0.0,0.04427482157732068,0.0,0.0,0.0,0.25
14,window,231,0.13248644700886847,0.4541449833801862,0.2515801950424931,0.0,0.0,0.04427482157732068,0.0,0.0,0.0,0.25
14,window,232,0.13248644700886847,0.4541449833801862,0.2515801950424931,0.0,0.0,0.04427482157732068,0.0,0.0,0.0,0.25
14,window,233,0.13248644700886847,0.4541449833801862,0.2515801950424931,0.0,0.0,0.04427482157732068,0.0,0.0,0.0,0.25
14,window,234,0.13248644700886847,0.4541449833801862,0.2515801950424931,0.0,0.0,0.04427482157732068,0.0,0.0,0.0,0.25
14,window,235,0.13248644700886847,0.4541449833801862,0.2515801950424931,0.0,0.0,0.04427482157732068,0.0,0.0,0.0,0.25
14,window,236,0.13248644700886847,0.4541449833801862,0.2515801950424931,0.0,0.0,0.04427482157732068,0.0,0.0,0.0,0.25
49,window,1,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,2,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,3,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,4,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,5,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,6,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,7,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,8,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,9,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,10,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,11,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,12,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,13,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,14,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,15,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,16,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,17,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,18,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,19,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,20,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,21,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,22,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,23,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,24,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,25,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,26,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,27,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,28,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,29,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,30,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,31,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,32,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,33,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,34,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,35,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,36,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,37,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,38,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,39,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,40,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,41,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,42,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,43,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,44,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,45,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,46,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,47,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,48,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,49,0.06306104073881302,0.4547338580618696,0.1514584484508977,0.0,0.07971537616171381,0.0,0.0,0.06409231732551875,0.0,0.25
49,window,50,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,51,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,52,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,53,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,54,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,55,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,56,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,57,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,58,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,59,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,60,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,61,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,62,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,63,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,64,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,65,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,66,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,67,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,68,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,69,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,70,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,71,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,72,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,73,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,74,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,75,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,76,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,77,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,78,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,79,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,80,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,81,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,82,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,83,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,84,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,85,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,86,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,87,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,88,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,89,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,90,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,91,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,92,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,93,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,94,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,95,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,96,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,97,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,98,0.06306104073881302,0.6268660717184524,0.05331570042470067,0.0,0.01495701798008988,0.05486120987675733,0.0,0.0,0.0,0.25
49,window,99,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,100,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,101,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,102,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,103,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,104,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,105,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,106,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,107,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,108,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,109,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,110,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,111,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,112,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,113,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,114,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,115,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,116,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,117,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,118,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,119,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,120,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,121,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,122,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,123,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,124,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,125,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,126,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,127,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,128,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,129,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,130,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,131,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,132,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,133,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,134,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,135,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,136,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,137,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,138,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,139,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,140,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,141,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
49,window,142,0.06306104073881302,0.5714976988429021,0.07156817446856559,0.0,0.02290175829270574,0.02179947944086,0.04877345593302061,0.0,0.01345943302194553,0.25
